,URL,CATEGORY,content and summary
28958,http://www.accountingweb.com/article/bramwell%E2%80%99s-lunch-beat-phone-scam-largest-tigtairs-have-ever-seen/223174,business,
28959,http://www.networkworld.com/community/node/85066,business,"['If you think online and telephone scammers just couldn\'t fool more people -- think again. The Treasury Inspector General for Taxpayer Administration this week issued a warning to taxpayers to beware of phone calls from individuals claiming to represent the Internal Revenue Service (IRS) in an effort to defraud them.\n\n""This is the largest scam of its kind that we have ever seen,"" said J. Russell George, the Treasury Inspector General for Tax Administration. George noted that his agency has received reports of over 20,000 contacts and has become aware of thousands of victims who have collectively paid over $1 million as a result of the scam, in which individuals make unsolicited calls to taxpayers fraudulently claiming to be IRS officials.\n\n+More on Network World: IRS: Top 10 things every taxpayer should know about identity theft | US Secret Service: Stronger laws could help fight sophisticated cybercrime +\n\nThe scam has hit taxpayers in nearly every State in the country. Callers claiming to be from the IRS tell intended victims they owe taxes and must pay using a pre-paid debit card or wire transfer. The scammers threaten those who refuse to pay with arrest, deportation or loss of a business or driver\'s license.\n\nThe truth is the IRS usually first contacts people by mail - not by phone - about unpaid taxes. And the IRS won\'t ask for payment using a pre-paid debit card or wire transfer. The IRS also won\'t ask for a credit card number over the phone, the agency stated.\n\nThere are a few things that should send up red flags if you get one of these calls:\n\nThe callers use common names and fake IRS badge numbers.\n\nThe perpetrators know the last four digits of the victim\'s Social Security Number.\n\nMany make caller ID information appear as if the IRS is calling.\n\nThe criminals send bogus IRS e-mails to support their scam.\n\nMany fraudsters call a second time claiming to be the police or department of motor vehicles, and the caller ID again supports their claim.\n\nThe IRS recently warned consumers of this and other ongoing scams that tend to peak during tax season when many taxpayers could be on edge. These phone scams include many variations, ranging from instances from where callers say the victims owe money or are entitled to a huge refund. Some calls can threaten arrest and threaten a driver\'s license revocation, the IRS stated.\n\nFollow Michael Cooney on Twitter: nwwlayer8 and on Facebook\n\nCheck out these other hot stories:\n\n""We need more scientific mavericks""\n\nHopped-up Helicopters: DARPA funds radically faster, stronger aircraft\n\nHarsh wireless conditions? Send in the drone hot spot\n\nSophisticated scam targeting Verizon Wireless customers\n\nNASA setting stage for asteroid mission\n\nUS Energy Dept. deals $10M to ride ocean wave energy\n\nNASA radar system could help predict sinkholes\n\nNASA: Hubble telescope catches asteroid death\n\nUS intelligence group wants software to decide who is trustworthy\n\nJimmy Fallon briefly reviews Microsoft\'s new mobile phone assistant\n\nCareer trends: IBM rolls ""Master the Mainframe World Championship""\n\nFTC: Identity theft is the plague of the country\n\nCIA chief: Internet of Things, infrastructure attacks are big security headaches', '""This is the largest scam of its kind that we have ever seen,"" said J. Russell George, the Treasury Inspector General for Tax Administration.\nCallers claiming to be from the IRS tell intended victims they owe taxes and must pay using a pre-paid debit card or wire transfer.\nThe IRS also won\'t ask for a credit card number over the phone, the agency stated.\nThe criminals send bogus IRS e-mails to support their scam.\nSend in the drone hot spotSophisticated scam targeting Verizon Wireless customersNASA setting stage for asteroid missionUS Energy Dept.']"
28960,http://blog.aarp.org/2014/03/21/irs-watchdog-impostor-phone-scam-largest-ever/,business,"['From its infancy several months ago, this was no typical telephone scam ""phishing"" for personal information.\n\nThese crooks, posing as IRS agents, already had some of it - including the last four digits of the Social Security number of those whom they called.\n\nAnd perhaps that explains, at least in part, why it\'s since grown to become the ""the largest scam of its kind we have ever seen,"" the IRS inspector general said Thursday.\n\nAt least 20,000 taxpayers have been contacted in this sophisticated ruse, added Treasury Inspector General for Tax Administration Russell George, with ""thousands of victims"" having already paid more than $1 million to fraudsters posing as IRS agents.\n\n>> Sign up for the AARP Money newsletter\n\nThe scheme goes like this: The Taxman tricksters claim you owe taxes, and demand immediate payment using a prepaid debit card or a wire transfer. Refuse and you\'re threatened with arrest, deportation or the loss of your business or driver\'s license.\n\nTo suggest further authenticity for their phony phone calls, the scammers have been known to also spoof an IRS toll-free phone number on your caller ID, give common names and fake IRS badge numbers, and follow up their calls with emails purporting to be from the agency.\n\n""If someone unexpectedly calls claiming to be from the IRS and uses threatening language if you don\'t pay immediately, that is a sign that it really isn\'t the IRS calling,"" George said in a statement.\n\nHere\'s why:\n\n\n\nThe IRS usually first contacts people by U.S. mail about unpaid taxes - not by phone (or email).\n\nThe IRS won\'t ask for payment using a pre-paid debit card or wire transfer. But those are the preferred payment methods requested by scammers. Reasons: Available at thousands of stores, prepaid debit cards such as the Green Dot MoneyPak\n\n>> Get discounts on financial services with your AARP Member Advantages.\n\nIf you are telephoned unexpectedly from someone claiming to be from the IRS, hang up. And then ...\n\n\n\nIf you think you may owe taxes, call the IRS at 800-829-1040. Legitimate IRS employees can verify if there really is a payment issue.\n\nIf you know you don\'t owe taxes or have no reason to think that you owe any taxes (for example, you\'ve never received a bill or the caller made some bogus threats as described above), then report the incident to the Treasury Inspector General for Tax Administration\n\nIf targeted by this scam, file a complaint with the Federal Trade Commission\n\nPhoto: Simon Cunningham/Flickr\n\nFor information about other scams, sign up for the Fraud Watch Network . You\'ll receive free email alerts with tips and resources to help you spot and avoid identity theft and fraud. You\'ll also gain access to a network of experts, law enforcement officials and people in your community who will keep you up to date on the latest scams in your area.\n\nAlso of Interest\n\n\n\nSee the AARP home page for deals, savings tips, trivia and more', 'From its infancy several months ago, this was no typical telephone scam ""phishing"" for personal information.\nAnd perhaps that explains, at least in part, why it\'s since grown to become the ""the largest scam of its kind we have ever seen,"" the IRS inspector general said Thursday.\nHere\'s why:The IRS usually first contacts people by U.S. mail about unpaid taxes - not by phone (or email).\nThe IRS won\'t ask for payment using a pre-paid debit card or wire transfer.\nIf you think you may owe taxes, call the IRS at 800-829-1040.']"
28961,http://www.hngn.com/articles/27079/20140321/u-s-tax-fraud-phone-scam-targets-more-20-000.htm,business,"['A phone scam in which fraudsters claim to be from the U.S. Internal Revenue Service and demand money for unpaid taxes has targeted thousands of Americans nationwide since August, said the IRS\'s watchdog on Thursday.\n\nAccording to Reuters, more than 20,000 complaints from people, including recent immigrants, about the scam have been received, the Treasury Inspector General for Tax Administration (TIGTA) said.\n\nMore than $1 million has been collectively paid by thousands of victims to the scammers, TIGTA said.\n\n""This is the largest scam of its kind that we have ever seen,"" said J. Russell George, the head of TIGTA in a statement.\n\nIn order for the victim\'s phone caller ID to be manipulated, the fraudsters are able to display the number of a local IRS office, TIGTA said.\n\n""In some cases, the fraudsters have also told victims parts of their Social Security numbers,"" Reuters reported. ""In cases where victims hung up, fraudsters have called back displaying a local police phone number on caller ID, TIGTA said.""\n\nThreatened with deportation, potential victims have been worried about their immigration status, TIGTA said.\n\nBy following a uniform script, they have been able to scam people in almost every other state, a senior TIGTA official said on a conference call with reporters.\n\nAlso, the public has an easy access to technology that helps in manipulating caller ID displays.\n\nCompanies that provide voice-over-the-Internet call services, as well as, major phone companies have been warned about the scam, the official said.\n\n""Claudia Hill, a licensed tax preparer in Cupertino, California, said that in one week last month, four of her clients complained of such scam calls. Before this year, none of her clients had previously mentioned phone scams, said Hill, who said she prepares about 1,000 tax returns a year,"" Reuters reported.\n\n""The IRS is not proactive enough in getting out in front of any of this mess,"" she said.', 'According to Reuters, more than 20,000 complaints from people, including recent immigrants, about the scam have been received, the Treasury Inspector General for Tax Administration (TIGTA) said.\nIn order for the victim\'s phone caller ID to be manipulated, the fraudsters are able to display the number of a local IRS office, TIGTA said.\n""In cases where victims hung up, fraudsters have called back displaying a local police phone number on caller ID, TIGTA said.""\nAlso, the public has an easy access to technology that helps in manipulating caller ID displays.\nCompanies that provide voice-over-the-Internet call services, as well as, major phone companies have been warned about the scam, the official said.']"
28962,http://www.alabamas13.com/story/25036146/2014/03/21/officials-warn-of-largest-ever-irs-phone-scam,business,
28963,http://www.wvec.com/news/local/Consumer-MinuteIRS-phone-scam-warnings--Starbucks-is-serving-alcohol-251398771.html,business,
28964,http://www.thefiscaltimes.com/Articles/2014/03/21/Don-t-Fall-Victim-Biggest-Tax-Scam-Ever,business,"['Be suspicious of anyone who calls you and claims to be from the Internal Revenue Service, federal authorities are warning.\n\nThe sophisticated phone scam has hit more than 20,000 people in almost every state, and netted the fraudsters more than $1 million.\n\n“This is the largest scam of its kind we have ever seen,” J. George Russell, the Treasury Inspector General for Tax Administration said in a statement. “The increasing number of people receiving these unsolicited calls from indiviudals who fraudulently claim to represent the IRS is alarming.”\n\nRelated: Taxpayer Alert - How to Safeguard Your Identity\n\nThe scammers are telling people that they owe a tax payment and threatening things like arrest, deportation, or loss of a drivers’ license for those who don’t pay immediately by debit card or wire transfer.\n\nThe phone calls appear on caller ID to be coming from the IRS, and the callers usually know the last four digits of the victim’s social security number. The calls will often be followed by a second call that appears to be from the police or the department of motor vehicles.\n\nThe real IRS usually uses the mail to make its initial contact with people about unpaid taxes, and it won’t ask for a credit card number over the phone.\n\nRelated: How to Handle An Unexpected Tax Bill in 4 Steps\n\nIf you receive a suspicious phone call, report the incident to the Treasury Inspector General for Taxpayer Administration at 800-366-4484.\n\nIf you think you might owe taxes, call the IRS directly at 800-829-1040. You can also file a complaint with the Federal Trade Commission at www.FTC.gov.\n\nTop Reads from The Fiscal Times:', 'Be suspicious of anyone who calls you and claims to be from the Internal Revenue Service, federal authorities are warning.\nThe sophisticated phone scam has hit more than 20,000 people in almost every state, and netted the fraudsters more than $1 million.\n“This is the largest scam of its kind we have ever seen,” J. George Russell, the Treasury Inspector General for Tax Administration said in a statement.\nThe phone calls appear on caller ID to be coming from the IRS, and the callers usually know the last four digits of the victim’s social security number.\nRelated: How to Handle An Unexpected Tax Bill in 4 StepsIf you receive a suspicious phone call, report the incident to the Treasury Inspector General for Taxpayer Administration at 800-366-4484.']"
28965,http://www.wibc.com/news/story.aspx\?ID=2141999,business,
28966,http://union-bulletin.com/news/2014/mar/21/irs-watchdog-says-phone-scam-has-targeted-more-200/,business,
28967,http://www.marketwatch.com/story/irs-conmen-posed-as-taxmen-in-1-million-scam-2014-03-21\?link=MW_latest_news,business,"['More than 20,000 Americans were cheated out of a collective $1 million by fraudsters claiming to be from the IRS, in what’s been dubbed the nation’s largest-ever telephone tax scam, officials said Thursday.\n\nThe alleged conmen hacked their caller ID so they appeared to be dialing from a local IRS office, then convinced taxpayers that they were legit by reciting the last four digits of their Social Security numbers, according to a release from the Treasury Inspector General for Tax Administration. They’ve swindled taxpayers from nearly every state into sending them money using a prepaid card or wire transfer.\n\nShutterstock.com\n\n“This is the largest scam of its kind that we have ever seen,” said J. Russell George, the inspector general. “If someone unexpectedly calls claiming to be from the IRS and uses threatening language if you don’t pay immediately, that is a sign that it really isn’t the IRS calling.”\n\nThe IRS doesn’t actually call people to demand unpaid tax money, at least not before sending out letters first. They also never ask for wire, credit card number or prepaid card transfers over the phone.\n\nWhy did people fall for this then? To put further pressure on their victims, the scammers allegedly phoned them again, changing the caller ID to show a police or motor vehicle office number, and threatening arrest, deportation or loss of a business or driver’s license.\n\nThe cases join a litany of tricks taxpayers must guard against during filing season.\n\nThe IRS launched 66% more criminal investigations into identity theft cases where fraudsters attempted to file for another person’s tax refund in the year ended Sept. 30. Of the almost 1,500 cases, 438 led to sentences.\n\nMore must-reads from MarketWatch\n\nDon’t let a scammer steal your tax refund\n\n5 tax scams to watch out for\n\nThe IRS has $760 million in unclaimed refunds', 'More than 20,000 Americans were cheated out of a collective $1 million by fraudsters claiming to be from the IRS, in what’s been dubbed the nation’s largest-ever telephone tax scam, officials said Thursday.\nThey’ve swindled taxpayers from nearly every state into sending them money using a prepaid card or wire transfer.\nShutterstock.com“This is the largest scam of its kind that we have ever seen,” said J. Russell George, the inspector general.\nThey also never ask for wire, credit card number or prepaid card transfers over the phone.\nMore must-reads from MarketWatchDon’t let a scammer steal your tax refund5 tax scams to watch out forThe IRS has $760 million in unclaimed refunds']"
28968,http://townhall.com/tipsheet/katiepavlich/2014/03/21/feinsteins-antigun-cruisade-continues-with-target-on-banning-semiautomatic-imports-n1812586,business,
28969,http://sheltonherald.com/37381/irs-tax-time-advice-dont-fall-for-the-dirty-dozen-tax-scams/,business,"['IRS TAX TIME ADVICE: Don’t fall for the Dirty Dozen tax scams\n\nEvery year, people fall prey to tax scams. That’s why the Internal Revenue Service distributes a list of its annual Dirty Dozen tax scams. The IRS wants the public to be safe and informed — and not become a victim.\n\nTaxpayers who get involved in illegal tax scams can lose their money, or face stiff penalties, interest and even criminal prosecution. Remember, if it sounds too good to be true, it probably is. Be on the lookout for these scams:\n\n1. Identity theft\n\nTax fraud using identity theft tops this year’s Dirty Dozen list. In many cases, an identity thief uses a taxpayer’s identity to illegally file a tax return and claim a refund.\n\nFor the 2014 filing season, the IRS has expanded efforts to better protect taxpayers and help victims.\n\n2. Pervasive telephone scams\n\nThe IRS has seen an increase in local phone scams across the country. Callers pretend to be from the IRS in hopes of stealing money or identities from victims.\n\nIf you get a call from someone claiming to be from the IRS, and you know you owe taxes or think you might owe taxes, call the IRS at 800-829-1040.\n\nIf you get a call from someone claiming to be from the IRS and know you don’t owe taxes or have no reason to think that you owe taxes, then call and report the incident to the Treasury Inspector General for Tax Administration at 800-366-4484.\n\n3. Phishing\n\nPhishing scams typically use unsolicited emails or fake websites that appear legitimate. Scammers lure in victims and prompt them to provide their personal and financial information.\n\nThe fact is that the IRS does not initiate contact with taxpayers by email to request personal or financial information. This includes any type of electronic communication, such as text messages and social media channels.\n\n4. False promises of inflated refunds\n\nThe bottom line is that you are legally responsible for what’s on your tax return, even if someone else prepares it. Scam artists often pose as tax preparers during tax time, luring victims in by promising large tax refunds.\n\nTaxpayers who buy into such schemes can end up penalized for filing false claims or receiving fraudulent refunds. Take care when choosing someone to do your taxes.\n\n5. Return preparer fraud\n\nAbout 60% of taxpayers will use tax professionals this year to prepare their tax returns. Most return preparers provide honest service to their clients. But some dishonest preparers prey on unsuspecting taxpayers, and the result can be refund fraud or identity theft.\n\nChoose carefully when hiring an individual or a company to do your return. Only use a tax preparer that will sign your return and enter their IRS Preparer Tax Identification Number (PTIN).\n\n6. Hiding income offshore\n\nWhile there are valid reasons for maintaining financial accounts abroad, there are reporting requirements.\n\nAmerican taxpayers who maintain such accounts and do not comply with these requirements are breaking the law. They risk large penalties and fines, as well as the possibility of criminal prosecution.\n\nThe IRS has collected billions of dollars in back taxes, interest and penalties from people who participated in offshore voluntary disclosure programs since 2009. It is in the best interest of taxpayers to come forward and pay their fair share of taxes.\n\n7. Impersonation of charitable organizations\n\nTaxpayers need to be sure they donate to recognized charities. Following major disasters, it’s common for scam artists to impersonate charities to get money or personal information from well-intentioned people.\n\nScammers may even directly contact disaster victims and claim to be working with the IRS to help the victims file casualty loss claims and get tax refunds.\n\n8. False income, expenses or exemptions\n\nFalsely claiming income you did not earn or expenses you did not pay in order to get larger refundable tax credits is tax fraud. This includes false claims for the Earned Income Tax Credit.\n\nThese taxpayes often end up repaying the refund, including penalties and interest or faces criminal prosecution.\n\n9. Frivolous arguments\n\nFrivolous schemes encourage taxpayers to make unreasonable and outlandish claims to avoid paying the taxes they owe.\n\nWhile taxpayers have the right to contest their tax liabilities in court, no one has the right to disobey the law or ignore their responsibility to pay taxes.\n\n10. Using a false Form 1099\n\nFiling false information with the IRS is an illegal way to try to lower the amount of taxes owed. Typically, fraudsters use a Form 4852 (Substitute Form W-2) or a “corrected” Form 1099 as a way to improperly reduce taxable income to zero.\n\nThe fraudster may also submit a false statement denying wages and taxes reported by a payer to the IRS.\n\n11. Abusive tax structures\n\nThese abusive tax schemes often involve sham business entities and dishonest financial arrangements for the purpose of evading taxes. The schemes are usually complex and involve multi-layer transactions to conceal the true nature and ownership of the taxable income and assets.\n\nThe schemes often use limited liability companies, limited liability partnerships, international business companies, foreign financial accounts and offshore credit/debit cards.\n\n12. Misuse of trusts\n\nThere are reasonable uses of trusts in tax and estate planning. However, questionable transactions also exist.\n\nThey may promise reduced taxable income, inflated deductions for personal expenses, the reduction or elimination of self-employment taxes and reduced estate or gift transfer taxes.\n\nThese trusts rarely deliver promised tax benefits. They primarily avoid taxes and hide assets from creditors, including the IRS.\n\nTax scams can take many forms beyond the Dirty Dozen. The best defense is to remain vigilant. Get more information on tax scams at IRS.gov.', 'IRS TAX TIME ADVICE: Don’t fall for the Dirty Dozen tax scamsEvery year, people fall prey to tax scams.\nThat’s why the Internal Revenue Service distributes a list of its annual Dirty Dozen tax scams.\nTaxpayers who get involved in illegal tax scams can lose their money, or face stiff penalties, interest and even criminal prosecution.\nIn many cases, an identity thief uses a taxpayer’s identity to illegally file a tax return and claim a refund.\nTax scams can take many forms beyond the Dirty Dozen.']"
28970,http://www.standard.net/stories/2014/03/21/irs-warns-massive-phone-scam-never-seen,business,
28971,http://www.local12.com/news/features/top-stories/stories/irs-warns-largest-scam-ever-9606.shtml,business,
28972,http://eastcountymagazine.org/node/15207,business,"['By Miriam Raftery\n\nMarch 20, 2014 (Washington D.C.)--The U.S. Treasury Inspector General has issued a warning to taxpayers to beware of phone calls from people claiming to represent the Internal Revenue Service (IRS) but in reality these are scamsters seeking to defraud taxpayers.\n\n“This is the largest scam of its kind that we have ever seen,” said J. Russell George, the Treasury Inspector General for Tax Administration. He said the agency has received reports of over 20,000 contacts and has become aware of thousands of victims who have collectively paid over $1 million as a result of the scam.\n\nThe Treasury Inspector General warned that the increasing number of people receiving these unsolicited calls from individuals who fraudulently claim to represent the IRS is alarming.” This tax filing season and year-round, he urges taxpayers to be on the alert and don’t become a victim Below are tips on how to tell a real IRS contact from a phony one.\n\nThe scam has hit taxpayers in nearly every State in the country. Callers claiming to be from the IRS tell intended victims they owe taxes and must pay using a pre-paid debit card or wire transfer. The scammers threaten those who refuse to pay with arrest, deportation or loss of a business or driver’s license.\n\nThe truth is the IRS usually first contacts people by mail – not by phone – about unpaid taxes. And the IRS won’t ask for payment using a pre-paid debit card or wire transfer. The IRS also won’t ask for a credit card number over the phone.\n\n“If someone unexpectedly calls claiming to be from the IRS and uses threatening language if you don’t pay immediately, that is a sign that it really isn’t the IRS calling.\n\nThe callers who commit this fraud often:\n\nUse common names and fake IRS badge numbers.\n\nMay know the last four digits of the victim’s Social Security Number.\n\nMake caller ID information appear as if the IRS is calling.\n\nSend bogus IRS e-mails to support their scam.\n\nCall a second time claiming to be the police or department of motor vehicles, and the caller ID again supports their claim.\n\nIf you get a call from someone claiming to be with the IRS asking for a payment, here’s what to do:\n\nIf you owe Federal taxes, or think you might owe taxes, hang up and call the IRS at 800-829-1040. IRS workers can help you with your payment questions.\n\nIf you don’t owe taxes, call and report the incident to TIGTA at 800-366-4484.\n\nYou can also file a complaint with the Federal Trade Commission at www.FTC.gov. Add “IRS Telephone Scam"" to the comments in your complaint.\n\nTIGTA and the IRS encourage taxpayers to be alert for phone and e-mail scams that use the IRS name. The IRS will never request personal or financial information by e-mail, texting or any social media. You should forward scam e-mails to phishing@irs.gov. Don’t open any attachments or click on any links in those e-mails.\n\nTaxpayers should be aware that there are other unrelated scams (such as a lottery sweepstakes winner) and solicitations (such as debt relief) that fraudulently claim to be from the IRS.\n\nRead more about tax scams on the genuine IRS website at www.irs.gov.', '“This is the largest scam of its kind that we have ever seen,” said J. Russell George, the Treasury Inspector General for Tax Administration.\nCallers claiming to be from the IRS tell intended victims they owe taxes and must pay using a pre-paid debit card or wire transfer.\nIf you don’t owe taxes, call and report the incident to TIGTA at 800-366-4484.\nAdd “IRS Telephone Scam"" to the comments in your complaint.\nTIGTA and the IRS encourage taxpayers to be alert for phone and e-mail scams that use the IRS name.']"
28973,http://www.statecolumn.com/2014/03/irs-warns-of-massive-tax-scam-criminals-using-pay-now-or-else-approach/,business,
28974,http://www.consumeraffairs.com/news/taxpayers-targeted-by-largest-ever-phone-fraud-scam-032114.html,business,
28975,http://mashable.com/2014/03/21/irs-phone-scam-brief/,business,"['Welcome to this morning\'s edition of ""First To Know,"" a series in which we keep you in the know on what\'s happening around the world. Today, we\'re looking at five important stories.\n\nIn the disturbing news of the day, The Charlotte Observer reports police in Lincolnton, N.C., are currently looking for a man suspected of posing as a podiatry student. According to reports, the man entered a Walmart store and convinced a woman to try on some shoes — and proceeded to put the woman’s foot in his mouth and suck on her toes.\n\nA lengthy agreement between Microsoft and Yahoo is about to come to a close, which could change the way Yahoo search operates.\n\nAn IRS phone scam sweeping the nation is the biggest of its kind, Politico reports. “IRS impersonators are calling taxpayers, demanding hundreds and thousands of dollars in alleged unpaid taxes.""\n\nMt. Gox says it found 200,000 ""forgotten"" bitcoins in an old wallet.\n\nThe Taliban killed nine people in Afghanistan just weeks ahead of the country\'s upcoming election. According to The Wall Street Journal, the attack took place in Kabul’s Serena Hotel.\n\nCheck out the video above for more on these stories.', 'Welcome to this morning\'s edition of ""First To Know,"" a series in which we keep you in the know on what\'s happening around the world.\nA lengthy agreement between Microsoft and Yahoo is about to come to a close, which could change the way Yahoo search operates.\nAn IRS phone scam sweeping the nation is the biggest of its kind, Politico reports.\n“IRS impersonators are calling taxpayers, demanding hundreds and thousands of dollars in alleged unpaid taxes.""\nAccording to The Wall Street Journal, the attack took place in Kabul’s Serena Hotel.']"
28976,http://blogs.mcall.com/watchdog/2014/03/people-have-lost-1-million-to-this-tax-scam.html,business,"[""People have lost $1 million to this tax scam\n\nPosted at 10:00:50 AM on March 21, 2014\n\nYou can avoid a growing tax scam by following this one simple rule: if the IRS calls and demands you pay taxes immediately over the phone by going to the store and buying a pre-paid card, or wiring money from your bank account, hang up.\n\nThe caller is a con and isn't from the IRS, no matter how convincing, or threatening, he or she may be.\n\nI've written about this scam before (read it here). Officials issued another alert about it Thursday, saying thousands of victims collectively have paid more than $1 million to the crooks on the line.\n\n“This is the largest scam of its kind that we have ever seen,” J. Russell George, the Treasury Inspector General for Tax Administration, said in the warning, which you can read here.\n\n“The increasing number of people receiving these unsolicited calls from individuals who fraudulently claim to represent the IRS is alarming,” George said, noting his office has received more than 20,000 complaints about the sleazy calls, from nearly every state.\n\nI know the calls are being received in the Lehigh Valley area because I've heard from several people who have received them. A Bethlehem woman lost $1,400. Read and learn from her story here.\n\nThe callers claim to be from the IRS and tell victims they owe taxes and must pay using a pre-paid debit card or wire transfer. The scammers threaten those who refuse to pay with arrest, deportation or loss of a business or driver’s license.\n\nThe phone call itself is a sign this is a scam, as the IRS usually mails letters to people who owe taxes. And it NEVER asks for payment using a pre-paid debit card, credit card or wire transfer.\n\nYou can read more about other tax-related scams from a previous Watchdog column here."", ""The caller is a con and isn't from the IRS, no matter how convincing, or threatening, he or she may be.\nI know the calls are being received in the Lehigh Valley area because I've heard from several people who have received them.\nThe phone call itself is a sign this is a scam, as the IRS usually mails letters to people who owe taxes.\nAnd it NEVER asks for payment using a pre-paid debit card, credit card or wire transfer.\nYou can read more about other tax-related scams from a previous Watchdog column here.""]"
28977,http://www.bizjournals.com/phoenix/morning_call/2014/03/scammers-claim-1-million-by-phone-claiming-to-be.html,business,
28978,http://www.rochesterhomepage.net/story/d/story/warning-of-irs-nationwide-phone-scam/24291/sYmjsGos_0yMIAw0-LaAug,business,
28979,http://www.cnbc.com/id/101514181,business,"['The Treasury Inspector General for Tax Administration (TIGTA) said it has received more than 20,000 complaints from people, including recent immigrants, about the scam.\n\nThousands of Americans nationwide have been targeted since August by a phone scam in which fraudsters claim to be from the U.S. Internal Revenue Service and demand money for unpaid taxes, said the IRS\' watchdog on Thursday.\n\n""This is the largest scam of its kind that we have ever seen,"" said J. Russell George, the head of TIGTA in a statement.\n\nThousands of victims have collectively paid more than $1 million to the scammers, TIGTA said.\n\nThe fraudsters can manipulate victim\'s phone\'s caller ID so it displays the number of a local IRS office, TIGTA said.\n\n\n\nIn some cases, the fraudsters have also told victims parts of their Social Security numbers.\n\n\n\nIn cases where victims hung up, fraudsters have called back displaying a local police phone number on caller ID, TIGTA said.\n\nPotential victims worried about their immigration status have been threatened with deportation, TIGTA said.\n\n\n\n(Read more: Filing taxes online? How to protect yourself)\n\nThe scam has occurred in almost every state and the fraudsters have followed a uniform script, a senior TIGTA official said on a conference call with reporters.\n\n\n\nThe technology needed to manipulate caller ID displays is easily available to the public, the official said.\n\n\n\nMajor phone companies have been warned about the scam, as well as companies that provide voice-over-the-Internet call services, the official said.\n\n\n\nClaudia Hill, a licensed tax preparer in Cupertino, California, said that in one week last month, four of her clients complained of such scam calls. Before this year, none of her clients had previously mentioned phone scams, said Hill, who said she prepares about 1,000 tax returns a year.\n\n\n\n(Read more: Best & worst states for taxes: How\'s your state?)\n\n\n\n""The IRS is not proactive enough in getting out in front of any of this mess,"" she said.\n\n\n\n—By Reuters', ""The Treasury Inspector General for Tax Administration (TIGTA) said it has received more than 20,000 complaints from people, including recent immigrants, about the scam.\nThousands of Americans nationwide have been targeted since August by a phone scam in which fraudsters claim to be from the U.S. Internal Revenue Service and demand money for unpaid taxes, said the IRS' watchdog on Thursday.\nThe fraudsters can manipulate victim's phone's caller ID so it displays the number of a local IRS office, TIGTA said.\nIn cases where victims hung up, fraudsters have called back displaying a local police phone number on caller ID, TIGTA said.\nMajor phone companies have been warned about the scam, as well as companies that provide voice-over-the-Internet call services, the official said.""]"
28980,http://www.ahherald.com/newsbrief/monmouth-news/17222-consumer-alert-irs-call-scam#!/ccomment,business,
28981,http://blog.al.com/wire/2014/03/irs_warns_of_massive_phone_sca.html,business,"['The Internal Revenue Service is warning about a phone scam that has already bilked millions from unsuspecting taxpayers.\n\nThe widespread scam includes bogus tax agents telling victims they owe money and then demanding they pay with a prepaid debit card or by wire transfer. Victims are told they could be arrested, deported or lose their business or driver\'s license if don\'t comply, said J. Russell George, Treasury inspector general for tax administration.\n\n""This is the largest scam of its kind that we have ever seen,"" George said. ""The increasing number of people receiving these unsolicited calls from individuals who fraudulently claim to represent the IRS is alarming.""\n\nThe scammers use fake names and IRS badge numbers and may be able to recite the last four digits of the victim\'s Social Security number. They also use a number designed to appear on caller ID as if it is from the IRS. Some victims also receive official-looking emails claiming to be from the IRS.\n\nMore than 20,000 taxpayers have been targeted in the scam and more than $1 million has been lost. Reports of the scam have been made in nearly every state.\n\nGeorge said taxpayers who owe the IRS are contacted first by mail and the agency never asks for payment by debit card or wire transfer and doesn\'t ask for credit card numbers over the phone.\n\nThe Inspector General\'s office is working to trace the origins of the bogus calls, George said.\n\nIf you think you\'ve been a victim of the scam, you can find the IRS resources here.', 'The Internal Revenue Service is warning about a phone scam that has already bilked millions from unsuspecting taxpayers.\nThe widespread scam includes bogus tax agents telling victims they owe money and then demanding they pay with a prepaid debit card or by wire transfer.\n""The increasing number of people receiving these unsolicited calls from individuals who fraudulently claim to represent the IRS is alarming.""\nMore than 20,000 taxpayers have been targeted in the scam and more than $1 million has been lost.\nIf you think you\'ve been a victim of the scam, you can find the IRS resources here.']"
28982,http://www.tulsaworld.com/business/energy/chesapeake-encana-plead-not-guilty-to-lease-sale-antitrust-violations/article_d4590c22-5dda-530a-84fa-d8cf5cae08e5.html,business,"['If you are a subscriber: Simply log in for unlimited access.\n\n\n\nIf you are a nonsubscriber: You have used your free views allowed every 30 days. You must really value what we do for you. Try a digital subscription for only $0.99. Subscribe now.\n\n\n\n', 'If you are a subscriber: Simply log in for unlimited access.\nIf you are a nonsubscriber: You have used your free views allowed every 30 days.\nYou must really value what we do for you.\nTry a digital subscription for only $0.99.\nSubscribe now.']"
28983,http://www.tulsaworld.com/business/employment/veterans-unemployment-edges-down-but-remains-high/article_87520de0-be21-5f9e-826c-6dbd3eddd04d.html,business,"['A job seeker enters the Recruit Military veteran job fair in San Diego. The jobless rate for veterans who served since 2001 has dipped to 9 percent, according to the Labor Department. Bloomberg file', 'A job seeker enters the Recruit Military veteran job fair in San Diego.\nThe jobless rate for veterans who served since 2001 has dipped to 9 percent, according to the Labor Department.\nBloomberg file']"
