,URL,CATEGORY,content and summary
51900,http://www.streetinsider.com/Earnings/GameStop+(GME)+Misses+Q4+EPS+by+3c%3B+Guides+FY14+Profit+Below+Consensus/9322186.html,business,
51901,http://www.twst.com/update/48473-gamestop-corporation-gamestop-reports-sales-and-earnings-for-fiscal-2013-and-provides-2014-outlook,business,
51902,http://online.wsj.com/article/BT-CO-20140327-704041.html,business,
56118,http://www.telegraph.co.uk/finance/economics/10729241/Britains-current-account-deficit-hits-second-widest-level-in-fourth-quarter.html,business,"['Britain\'s yawning current account deficit hit its second widest level on record in the fourth quarter of 2013, official figures showed on Friday, as overall growth for 2013 was also revised down.\n\nThe current account deficit, which measures trade, was £22.4bn - or 5.4pc - of gross domestic product (GDP) in the final three months of last year, according to the Office for National Statistics (ONS).\n\nAlthough this was slightly better than the £22.8bn deficit recorded in the third quarter, it was much worse than the £14bn economists expected.\n\nThe third-quarter estimate was revised down on Friday from an initial estimate of £20.7bn, meaning the deficit in the three months to September was at its widest since records began in 1955, at 5.6pc of GDP.\n\nThe previous record was 5.2pc in the third quarter of 1989 at the height of the Lawson boom amid a period of rapid economic expansion triggered by rising house prices, tax cuts, lower interest rates and high confidence. This ended when inflation increased and interest rates rose.\n\nOn an annual basis, the current account deficit rose to 4.4pc of GDP, or £71bn, in 2013, slightly narrower than the deficit of 4.6pc of GDP recorded in 1989.\n\nJoe Grice, the ONS\'s chief economist, said the recent current account deficits were mainly being driven by a fall in income from investments earned abroad, rather than deteriorating net trade position. Britain\'s income deficit of £10.3bn in the fourth quarter was the largest on record.\n\nOthers said the size of Britain\'s current account deficit was unlikely to cause a crisis in the near term, but was ""storing up big problems for the future"".\n\n""The UK has a good net asset position with the rest of the world and the economy is growing faster than elsewhere. But the Bank of England and the government will need to alter their strategy to avoid trouble in the longer term,"" said Rob Wood, chief UK economist at Berenberg Bank.\n\n""That means dialling down the stimulus sooner than the [Bank] is currently planning, removing subsidies from the housing market, and generally aiming for slower domestic growth in order to erode the imbalances that are building up.""\n\nIn a disappointing set of data on Friday, the ONS also revised down its estimate of 2013 growth to 1.7pc, from an initial estimate of 1.9pc.\n\nThe downward revision was mainly due to weaker income receipts, the ONS said. Profits generated outside the corporate sector are now thought to be lower than previously estimated.\n\nThe estimate for fourth quarter growth remained at 0.7pc, with slightly stronger export growth offset by a downward revision to stockbuilding. UK output remains 1.4pc below its pre-recession peak.\n\nThe ONS data also showed Britons continued to raid their savings in order to fund spending. The saving ratio fell to 5pc in the fourth quarter, compared with 5.6pc in the previous quarter. Meanwhile, real household disposable income fell by 0.1pc compared with the previous quarter, according to the ONS.\n\n""As we feared, the accounts confirmed that the 0.4pc rise in real household spending (in the fourth quarter) was funded by consumers saving less,"" said Samuel Tombs, an economist at Capital Economics.', 'Britain\'s yawning current account deficit hit its second widest level on record in the fourth quarter of 2013, official figures showed on Friday, as overall growth for 2013 was also revised down.\nThe current account deficit, which measures trade, was £22.4bn - or 5.4pc - of gross domestic product (GDP) in the final three months of last year, according to the Office for National Statistics (ONS).\nBritain\'s income deficit of £10.3bn in the fourth quarter was the largest on record.\nOthers said the size of Britain\'s current account deficit was unlikely to cause a crisis in the near term, but was ""storing up big problems for the future"".\nThe saving ratio fell to 5pc in the fourth quarter, compared with 5.6pc in the previous quarter.']"
56119,http://www.rttnews.com/2294157/ireland-retail-sales-decline-in-february.aspx,business,"[""Ireland's retail sales fell in February, for the first time in four months, data from the Central Statistics Office showed Friday.\n\nRetail sales volume dropped 1.5 percent month-on-month, the biggest fall since August last year. In January, sales volume grew 1.9 percent.\n\nClothing, footwear and textile sales grew 3.5 percent, while fuel sales increased 1.4 percent. Automobiles sales shrunk 5.7 percent.\n\nExcluding automobile sales, retail sales volume decreased 0.4 percent in February, following 0.8 percent decline in January. Sales fell for the second consecutive month.\n\nYear-on-year, retail sales volume increased 5 percent, after a 9.4 percent gain in the previous month. Excluding automobile sales, sales volume grew 2.3 percent, which was slower than the 3.1 percent increase in January.\n\nThe value of retail sales decreased 1.9 percent monthly in February, following a 2.1 percent rise in the previous month. The annual increase in sales value eased to 2.9 percent from 7.4 percent.\n\nFor comments and feedback contact: editorial@rttnews.com\n\nEconomic News\n\nWhat parts of the world are seeing the best (and worst) economic performances lately? Click here to check out our Econ Scorecard and find out! See up-to-the-moment rankings for the best and worst performers in GDP, unemployment rate, inflation and much more."", ""Ireland's retail sales fell in February, for the first time in four months, data from the Central Statistics Office showed Friday.\nRetail sales volume dropped 1.5 percent month-on-month, the biggest fall since August last year.\nClothing, footwear and textile sales grew 3.5 percent, while fuel sales increased 1.4 percent.\nExcluding automobile sales, retail sales volume decreased 0.4 percent in February, following 0.8 percent decline in January.\nExcluding automobile sales, sales volume grew 2.3 percent, which was slower than the 3.1 percent increase in January.""]"
56120,http://www.bbc.co.uk/news/business-26783713,business,"['Image copyright PA Image caption UK exports fell 0.4% in the final three months of 2013, the ONS said\n\nThe UK\'s current account deficit was larger than expected in the final quarter of last year, official figures have shown.\n\nThe deficit in the three months to December was £22.4bn, only marginally lower than the all-time high of £22.8bn recorded in the previous quarter.\n\nEconomists had expected the UK\'s deficit to narrow to about £14bn in the final three months of the year.\n\nOne analyst described the deficit as ""worryingly large"".\n\nThe current account deficit for the year was £71.1bn, equal to 4.4% of UK GDP and slightly lower than the highest current account deficit of 4.6% of GDP recorded in 1989, the Office for National Statistics (ONS) said.\n\nIf the priority for the UK is to reduce its indebtedness - public and private sector debts - then today\'s balance of payments stats are not cheery\n\nThe UK\'s trade deficit with the rest of the world - the difference between the value of goods and services the country imports versus what it exports - narrowed to £5.7bn in the fourth quarter from £10bn three months earlier, the ONS said.\n\nThe fall in the trade deficit was partly attributed to Britain\'s dominant service sector - which accounts for nearly 80% of UK economic growth - which recorded a surplus in the quarter of £1.4bn.\n\nThe UK\'s trade deficit in goods also narrowed by £3bn. But this was the result of falling imports rather than any increase in exports.\n\nImports fell by £3.4bn in the period, the ONS said. Imports of oil, semi-manufactured goods and finished manufactured goods fell by £1.4bn, £1bn and £0.9bn respectively.\n\nThe value of UK exports fell by £0.4bn.\n\nHoward Archer, chief UK and European economist at IHS Global Insight, said: ""It has to be hoped going forward that improving global growth not only supports UK exports but also lifts earnings on UK investment abroad.""\n\nExport moves\n\nA Treasury spokesman said although the current account had widened over the year, the data showed some ""very good performance in the trade element"".\n\nHe said: the trade deficit had almost halved between the third and fourth quarters, with exports increasing by 2.8% and imports falling by 0.4%.\n\n""In the Budget the chancellor expressly said that we need to export more, hence the move to double the UK\'s export direct lending programme to £3bn and reduce the cost of long-distance flights for exporters and visitors to the UK by abolishing two tax bands,"" they added.\n\nThe UK\'s income account - the income from its overseas investments compared with the return other countries receive on their investment in the UK - recorded a deficit of £10.3bn in the quarter.\n\nThe ONS said the deficit in the income account was due to the pound strengthening against other currencies during the period.\n\nSeparately, the ONS kept its estimate for UK economic growth in the fourth quarter of 2013 unchanged at 0.7%.\n\nBut it revised down its figure for growth during 2013 as a whole to 1.7% from a previous estimate of 1.8%.\n\nIt added that the UK services sector had got off to a solid start in 2014, growing by 0.4% in January.', 'Economists had expected the UK\'s deficit to narrow to about £14bn in the final three months of the year.\nThe current account deficit for the year was £71.1bn, equal to 4.4% of UK GDP and slightly lower than the highest current account deficit of 4.6% of GDP recorded in 1989, the Office for National Statistics (ONS) said.\nThe UK\'s trade deficit in goods also narrowed by £3bn.\nThe value of UK exports fell by £0.4bn.\nHoward Archer, chief UK and European economist at IHS Global Insight, said: ""It has to be hoped going forward that improving global growth not only supports UK exports but also lifts earnings on UK investment abroad.""']"
56121,http://www.thisismoney.co.uk/money/news/article-2591499/Britains-fourth-quarter-growth-confirmed-data-raises-concerns-sustainability-recovery.html\?ito=feeds-newsxml,business,
56122,http://www.lse.co.uk/macroeconomicNews.asp\?code=heyx53z8&amp;headline=UPDATE_2UK_posts_big_current_account_deficit_household_savings_down,business,
56123,http://www.investmentweek.co.uk/investment-week/news/2336876/uk-gdp-unrevised-deficit-much-higher-than-expected,business,"[""The second reading of UK economic growth in the last quarter of 2013 remained unrevised, but the current account deficit came in much higher than expected, official data has revealed.\n\nThe Office for National Statistics (ONS) confirmed the British economy grew by 0.7% between October and December 2013 today, in line with economists' expectations. However, it also showed the UK's current..."", ""The second reading of UK economic growth in the last quarter of 2013 remained unrevised, but the current account deficit came in much higher than expected, official data has revealed.\nThe Office for National Statistics (ONS) confirmed the British economy grew by 0.7% between October and December 2013 today, in line with economists' expectations.\nHowever, it also showed the UK's current...""]"
56124,http://www.theguardian.com/business/2014/mar/28/uk-current-account-deficit-bigger-forecast,business,"['Government gap stands at more than £22bn, which equates to 5.4% of GDP, undermining claims of economic recovery\n\nBritain was warned over the sustainability of the recoveryafter official figures showed the country\'s trading position was much worse than expected and separate data suggested consumers were running down their savings as real incomes fell.\n\nThe current account deficit – made up of the trade deficit, plus losses on overseas ventures – came in at £22.4bn in the fourth quarter last year, far above forecasts from City economists and down only slightly from a record £22.8bn deficit in the third quarter.\n\nIt was well above a consensus forecast of a £14bn deficit in a Reuters poll of economists. As a percentage of GDP, the deficit was 5.4%, down from 5.6% in the third quarter.\n\nSeparate data confirmed GDP rose 0.7% in the fourth quarter, as expected, but detail showed the percentage of household savings fell to a five-year low in 2013 while real disposable income slipped 0.1% in the last three months of the year.\n\nThe current account gap underlined fears about imbalances in the UK economy, said Philip Shaw, economist at Investec. Describing the currrent account figures as ""very poor"" he said: ""As a proportion of GDP, the current account positions in Q3 and Q4 last year represent the largest two quarterly deficits in the history of the UK (5.6% and 5.4% respectively) and sit uncomfortably with hopes of an external rebalancing in the economy.""\n\nFor 2013 as a whole, the ONS said the UK was a net borrower of £65.7bn, up from £55.4bn in 2012. ""This was mainly a result of increased deficits in income and current transfers, partially offset by a decreased deficit in trade,"" it said, which will be of some comfort to George Osborne as he vows to raise net exports and boost Britain\'s trade performance.\n\nONS chief economist Joe Grice underlined the net trade situation in a statement alongside Friday\'s figures. ""As a percentage of GDP, the current account deficits over recent quarters represent some of the largest on record. However, relatively little of this is due to deteriorating net trade. Most of the decline stems from falling income from UK assets overseas, compared with income from foreign-owned assets in the UK,"" he said.\n\nBut Rob Wood, chief UK economist at German bank Berenberg, said: ""This looks like a domestic recovery and it is quacking like one. Hence the UK\'s colossal balance of payments deficit is showing no signs of closing … The UK is storing up big problems for the future.""\n\nSeparate data confirmed economic growth of 0.7% in the fourth quarter. While unchanged from the previous two Office for National Statistics estimates, this release provided more detail on the nature of that growth.\n\nSamuel Tombs, UK economist at the thinktank Capital Economics, said the details painted a mixed picture on rebalancing. ""On a positive note, a bigger proportion of the 0.7% rise in GDP in the fourth quarter is now thought to have come from net exports. Business investment is also still thought to have grown by 2.4% quarter-on-quarter. But as we feared, the 0.4% quarterly rise in real household spending was funded by households saving less.""\n\nProviding more evidence people were having to dip into their savings after years of falling real wages, the ONS said there was a drop in households\' saving ratio, which estimates the amount of money households have available to save as a percentage of their total disposable income.\n\nSuggesting that Osborne\'s bid to turn things around with his ""budget for savers"" this month will face big challenges, the savings ratio slumped to 5.1% in 2013 from 7.3% in 2012. For the fourth quarter alone, the savings ratio dropped to 5% from 5.6% in the third quarter.The ONS also revised down its estimate for growth over the whole of 2013 to 1.7% from a previous estimate of 1.8%.\n\nWhile recent growth and the outlook from many forecasters puts the UK ahead of many other advanced economies in terms of the pace of GDP expansion, comparisons with how it has regained ground since the global financial crisis are less favourable.\n\nBritain\'s GDP remains 1.4% below the pre-downturn peak. While the government has pushed for a rebalancing towards more manufacturing and exports and less reliance on consumer spending, the shape of the recovery so far suggests little progress.\n\nThe ONS said on Friday that the dominant service sector had surpassed its pre-crisis peak in the autumn of last year. However, the production industries remain 12.1% below their pre-downturn peak, with manufacturing 8.9% lower. Similarly, construction remains 12.5% below the peak.', 'The current account deficit – made up of the trade deficit, plus losses on overseas ventures – came in at £22.4bn in the fourth quarter last year, far above forecasts from City economists and down only slightly from a record £22.8bn deficit in the third quarter.\nThe current account gap underlined fears about imbalances in the UK economy, said Philip Shaw, economist at Investec.\nONS chief economist Joe Grice underlined the net trade situation in a statement alongside Friday\'s figures.\n""As a percentage of GDP, the current account deficits over recent quarters represent some of the largest on record.\nHowever, relatively little of this is due to deteriorating net trade.']"
