,URL,CATEGORY,content and summary
7849,http://timesofindia.indiatimes.com/home/science/Alzheimers-risk-Blood-test-can-tell/articleshow/31817920.cms,health,"['PARIS: Scientists have developed a blood test that can predict with more than 90% accuracy if a healthy person will develop mild cognitive impairment or Alzheimer’s disease within three years.The blood test can identify 10 lipids, or fats, in the blood that predict Alzheimer’s disease onset. It could be ready for use in clinical studies in as few as two years, researchers said.“Our novel blood test offers the potential to identify people at risk for progressive cognitive decline and can change how patients, their families and treating physicians plan for and manage the disorder,” said the study’s corresponding author Howard J Federoff , professor of neurology and executive vice president for health sciences at Georgetown University Medical Center.Federoff said that the efforts to develop drugs to slow or reverse the progression of Alzheimer’s disease may have failed because the drugs were evaluated too late in the disease process. “The preclinical state of the disease offers a window of opportunity for timely disease-modifying intervention,” Federoff said.“Biomarkers such as ours that define this asymptomatic period are critical for successful development and application of these therapeutics,” he added. The study included 525 healthy participants aged 70 and older who gave blood samples upon enrolling and at various points in the study.Over the course of the five-year study, 74 participants met the criteria for either mild Alzheimer’s disease (AD) or a condition known as amnestic mild cognitive impairment (aMCI), in which memory loss is prominent . Of these, 46 were diagnosed upon enrolment and 28 developed aMCI or mild AD during the study (the latter group called converters).In the study’s third year, the researchers selected 53 participants who developed aMCI/AD (including 18 converters) and 53 cognitively normal matched controls for the lipid biomarker discovery phase of the study.A panel of 10 lipids was discovered, which appears to reveal the breakdown of neural cell membranes in participants who develop symptoms of cognitive impairment or AD. The panel was validated using the remaining 21 aMCI/AD participants (including 10 converters), and 20 controls. Blinded data were analysed to determine if the subjects could be characterised into the correct diagnostic categories based solely on the 10 lipids identified by researchers.', 'PARIS: Scientists have developed a blood test that can predict with more than 90% accuracy if a healthy person will develop mild cognitive impairment or Alzheimer’s disease within three years.The blood test can identify 10 lipids, or fats, in the blood that predict Alzheimer’s disease onset.\n“The preclinical state of the disease offers a window of opportunity for timely disease-modifying intervention,” Federoff said.“Biomarkers such as ours that define this asymptomatic period are critical for successful development and application of these therapeutics,” he added.\nThe study included 525 healthy participants aged 70 and older who gave blood samples upon enrolling and at various points in the study.Over the course of the five-year study, 74 participants met the criteria for either mild Alzheimer’s disease (AD) or a condition known as amnestic mild cognitive impairment (aMCI), in which memory loss is prominent .\nThe panel was validated using the remaining 21 aMCI/AD participants (including 10 converters), and 20 controls.\nBlinded data were analysed to determine if the subjects could be characterised into the correct diagnostic categories based solely on the 10 lipids identified by researchers.']"
7850,http://newyork.cbslocal.com/2014/03/10/dr-max-gomez-alzheimers-test-boasts-incredible-accuracy-rate/,health,"['\n\n\n\n— A test that can predict who is going to develop Alzheimer’s Disease is being hailed as a medical breakthrough.\n\nAs CBS 2’s Dr. Max Gomez reported, the test has boasted an incredible accuracy rate but is not without controversy.\n\nOther tests have been used to predict the disease including school exam style tests and a test that looks for certain bio-markers in spinal fluid and requires a spinal tap.\n\nThe newest test is a blood test that can reportedly predict who will get Alzheimer’s several years before symptoms appear.\n\nResearchers at Georgetown University Medical Center followed 525 apparently mentally healthy seniors for several years. Some went on to develop a mental impairment. Researches then went back to see if there was something in their blood that could have predicted dementia.\n\n“There was a small number of circulating blood fats, lipids, which were able to predict at the time of entry, when cognitively normal those individuals who would go on to become cognitively impaired,” Dr. Howard Federoff explained.\n\nThose blood markers are very different from the conventional markers that have been used in previous tests.\n\nAlthough the test was able to estimate, with more than 90 percent accuracy, which people would develop mild cognitive impairment or Alzheimer’s disease within three years it would also generate more false positives that the FDA typically allows for screening tests.\n\nStill, developers say the test is valuable.\n\n“Being able to ask the question does an intervention or a therapy work to delay the progression,” Dr. Federoff said.\n\nSeveral members of Cappy Friedman’s family have had Alzheimer’s disease. As part of the study participants were not told their results, but the 84-year-old woman said that she would want this type of test to be available.\n\n“I think it’s important for people to be involved. Especially those with a family history,” she said.\n\nThe availability of the test would be years away.\n\nYou May Also Be Interested In These Stories\n\n[display-posts category=”news” wrapper=”ul” posts_per_page=”4″]', '— A test that can predict who is going to develop Alzheimer’s Disease is being hailed as a medical breakthrough.\nAs CBS 2’s Dr. Max Gomez reported, the test has boasted an incredible accuracy rate but is not without controversy.\nThe newest test is a blood test that can reportedly predict who will get Alzheimer’s several years before symptoms appear.\n“Being able to ask the question does an intervention or a therapy work to delay the progression,” Dr. Federoff said.\nSeveral members of Cappy Friedman’s family have had Alzheimer’s disease.']"
7851,http://globalnews.ca/news/1199644/advocates-hopeful-new-alzheimers-blood-test-will-improve-patient-care/,health,"['Send this page to someone via email\n\nResearchers out of Georgetown University Medical Centre have discovered a blood test that can predict whether a healthy person will develop dementia or Alzheimer’s disease within 3 years.\n\n“Our novel blood test offers the potential to identify people at risk for progressive cognitive decline and can change how patients, their family and physicians manage their disorder,” the study’s author, Dr. Howard Federoff explains.\n\nAfter following 525 healthy seniors over 5 years, researchers tested patients who went on to developed mild cognitive problems and found they shared similar biomarkers.\n\n“There was a small number of circulating blood fats, lipids, which were able to predict whether cognitively normal individuals would go on to develop impairments,” says Federoff.\n\nResearchers believe the test could be ready for use in clinical studies in as little as two years.\n\nStory continues below advertisement\n\nAdvocates with the Alzheimer’s Society of Calgary say the discovery should give families hope.\n\n“The medications we have available right now do not stop or cure the disease. They just give a little more time for the person to maintain their level of function,” explains Padma Genesh, the Society’s learning specialist. “If this works out, it’s an opportunity for people to try these medications at the very early stage even before the person starts experiencing symptoms.”\n\nDr. Federoff says early detection could also help scientists develop new therapies.\n\n“There have been many efforts to develop drugs that were thought to modify the history of alzheimer’s disease and sadly all of them have failed,” he explains. “One of the reasons for this may be that the stage in which they were evaluated, – which is in patients who already have the disease – may be the wrong stage.”\n\nFederoff’s team is now designing a follow up study, in which those who have tested as high risk to develop dementia will be given experimental treatments that may delay or prevent the condition.\n\nThis research was published in the March 9, 2014 online edition of Nature Medicine (link: http://www.nature.com/news/biomarkers-could-predict-alzheimer-s-before-it-starts-1.14834)', 'Send this page to someone via emailResearchers out of Georgetown University Medical Centre have discovered a blood test that can predict whether a healthy person will develop dementia or Alzheimer’s disease within 3 years.\n“Our novel blood test offers the potential to identify people at risk for progressive cognitive decline and can change how patients, their family and physicians manage their disorder,” the study’s author, Dr. Howard Federoff explains.\nAfter following 525 healthy seniors over 5 years, researchers tested patients who went on to developed mild cognitive problems and found they shared similar biomarkers.\nResearchers believe the test could be ready for use in clinical studies in as little as two years.\n“There have been many efforts to develop drugs that were thought to modify the history of alzheimer’s disease and sadly all of them have failed,” he explains.']"
7852,http://www.kcentv.com/story/24937494/a-blood-test-to-detect-alzheimers-disease,health,
7853,http://www.neontommy.com/news/2014/03/georgetown-scientists-predict-onset-alzheimers,health,
7854,http://blog.aarp.org/2014/03/10/new-blood-test-may-predict-alzheimers-dementia-risk/,health,"['A simple blood test that a researcher calls a ""game changer"" may be able to accurately predict whether older adults will develop dementia.\n\nThe experimental test, developed by researchers at six universities, was 90 percent accurate at predicting whether adults age 70 and older would develop either mild cognitive impairment or Alzheimer\'s within two to three years. The study was published online Sunday in the journal Nature Medicine.\n\nThe test measures the levels of 10 lipids, or fats, in the bloodstream. Low levels signal a person is likely to suffer cognitive impairment, said researchers with Georgetown University, one of the medical centers involved in the research.\n\n>> Sign up for the AARP Health Newsletter\n\nLead researcher Howard Federoff, M.D., Executive Vice President for Health Sciences at Georgetown, told NPR the test would be an easy way for older people to determine their risk of dementia, and would be a ""game changer"" if researchers can find a drug to slow down or cure the disease.\n\nThe idea, he said, is to identify those at risk early, when treatment might be more effective at protecting the brain, rather than waiting until the damage is already underway.\n\nThe new study involved 525 healthy adults age 70 and over who were given blood tests annually for five years. During those years, 74 developed mild cognitive impairment or Alzheimer\'s. Researchers then compared their blood with those who remained mentally healthy to see what was different. What they found was the dementia group had lower levels of a group of 10 lipids than did the healthy group.\n\nTo measure the accuracy of these lipids at predicting dementia, researchers then tested a second group of 40 people. They even added a genetic test that looks for a mutant gene linked to Alzheimer\'s. The blood test predicted dementia with better accuracy than the gene test alone, researchers reported.\n\nA simple, accurate way to identify those at risk for dementia - along with an effective treatment to do something about the disease - is even more urgent today as the population ages. Alzheimer\'s currently affects about 5 million Americans, and a recent study estimates that it kills more than 500,000 a year, six times more than previously thought.\n\n>> Get discounts on health services with your AARP Member Advantages.\n\nAlthough this blood test is still experimental and not ready to use on patients, it\'s an important step toward finding ""a relatively inexpensive and noninvasive biomarker to allow us to screen large groups of people,"" Ronald Petersen, M.D., director of the Mayo Clinic\'s Alzheimer\'s Disease Research Center, told NBC News.\n\nA blood test would certainly be easier to administer than current tests for identifying early Alzheimer\'s, agreed Maria Carrillo, vice president of medical and scientific relations at the Alzheimer\'s Association, but further trials are needed ""in larger and more diverse populations,"" she told HealthDay.\n\nDespite the test\'s seemingly dramatic results, the study found only an association between low levels of the 10 fats and developing dementia, not proof of cause and effect.\n\nEven Federoff acknowledged that researchers don\'t know why all 10 lipids are lower in individuals who are predisposed to cognitive impairment. ""We can\'t directly link this to our current understanding"" of Alzheimer\'s disease, he said.\n\nPhoto: jeangill/iStock\n\nAlso of Interest\n\n\n\nSee the AARP home page for deals, savings tips, trivia and more', 'A simple blood test that a researcher calls a ""game changer"" may be able to accurately predict whether older adults will develop dementia.\nDuring those years, 74 developed mild cognitive impairment or Alzheimer\'s.\nTo measure the accuracy of these lipids at predicting dementia, researchers then tested a second group of 40 people.\nThe blood test predicted dementia with better accuracy than the gene test alone, researchers reported.\nEven Federoff acknowledged that researchers don\'t know why all 10 lipids are lower in individuals who are predisposed to cognitive impairment.']"
7855,http://archive.delawareonline.com/article/20140310/HEALTH/303100016/Study-Blood-test-predicts-dementia-90-certainty,health,
7856,http://www.bigcountryhomepage.com/story/d/story/smart-woman-new-blood-test-for-alzheimers-detectio/16757/Bovt8wyUKE2G4gQMdmItRg,health,
7857,http://www.doctorslounge.com/index.php/news/pb/45090,health,"['Back to Journal Articles\n\nBlood Test May Have Power to Predict Alzheimer’s Disease\n\nScientists who tested seniors say the results detected almost all of those who would develop problems Share | Comments: (0) Tell-a-Friend\n\nMONDAY, March 10, 2014 (HealthDay News) -- A blood test has been developed that can predict with 90 percent certainty whether a senior will suffer from dementia such as Alzheimer\'s disease within the next few years, according to a study published online March 9 in Nature Medicine. The test relies on levels of 10 lipids in the bloodstream to estimate the chances of either mild cognitive impairment or the beginnings of Alzheimer\'s disease.\n\nThe study involved 525 healthy people aged 70 or older who underwent a full blood exam and a battery of neurocognitive tests. The research team then followed the participants for five years. During the course of the study, 74 of the people developed dementia or mild Alzheimer\'s disease. Researchers compared their blood to the blood of people who showed no signs of cognitive decline. They found that people who later developed dementia started out with low levels of a series of 10 lipids, compared to the other study participants. They then performed a second study in which they tested the predictive power of the 10-lipid review on a separate group of 40 people.\n\nThe accuracy of the blood test neither improved nor diminished when researchers added a genetic test looking for a mutant version of the APOE gene that has been linked to Alzheimer\'s. In fact, they found the blood test predicted dementia with better accuracy than the APOE test alone.\n\n""The results, while intriguing, are preliminary,"" Maria Carrillo, Ph.D., vice president of medical and scientific relations at the Alzheimer\'s Association, told HealthDay. ""They require replication and validation by other scientists in larger and more diverse populations to give them credibility, before further development for clinical use is warranted.""\n\nFull Article\n\nAbstract\n\nFull Text (subscription or payment may be required)\n\nReader comments on this article are listed below. Review our comments policy.', ""The test relies on levels of 10 lipids in the bloodstream to estimate the chances of either mild cognitive impairment or the beginnings of Alzheimer's disease.\nDuring the course of the study, 74 of the people developed dementia or mild Alzheimer's disease.\nResearchers compared their blood to the blood of people who showed no signs of cognitive decline.\nThe accuracy of the blood test neither improved nor diminished when researchers added a genetic test looking for a mutant version of the APOE gene that has been linked to Alzheimer's.\nIn fact, they found the blood test predicted dementia with better accuracy than the APOE test alone.""]"
7858,http://www.healthline.com/health-news/senior-health-new-blood-test-for-alzheimers-031014,health,"['Determining whether someone has Alzheimer’s disease (AD) is not an exact science. There are several tests that can help ensure an accurate diagnosis. These include:\n\nMRI (magnetic resonance imaging)\n\nAn MRI takes multiple images of the brain using powerful magnets and radio waves. It can help detect:\n\ncysts\n\ntumors\n\nbleeding\n\nswelling\n\nstructural abnormalities\n\ninfections\n\ninflammatory conditions\n\nproblems with the blood vessels\n\nIt’s a pain-free, noninvasive procedure. It usually takes from 30 minutes to two hours. You lie down on a table that slides into the MRI machine. You may have a contrast dye injected into your arm to enhance the images. You will have to remove all metallic objects, such as:\n\njewelry\n\neyeglasses\n\nhair clips\n\nIn terms of preparation, you may be asked to fast, or not to eat or drink anything, for four to six hours before the MRI.\n\nBe sure to let the doctor know ahead of time if you are uncomfortable in small spaces. They can prescribe medication to help you relax, or recommend an “open” MRI. An open MRI is less visually confining than the standard MRI machine. People with cardiac pacemakers typically cannot have an MRI and should not enter an MRI area. Make sure you tell your doctor if you have a cardiac pacemaker. You will be advised on your particular circumstances. You may not be able to have an MRI if you have any of the following metallic objects in your body:\n\nbrain aneurysm clips\n\ncertain types of artificial heart valves\n\nheart defibrillator or pacemaker\n\ninner ear, or cochlear, implants\n\nrecently placed artificial joints\n\ncertain types of vascular stents\n\nCT (computed tomography) scan\n\nA CT scan uses x-ray technology to create multiple images of the brain. It helps detect conditions like:\n\nbleeding in the brain\n\ninflammation\n\nskull fractures\n\nblood clots\n\nstrokes\n\nbrain tumors\n\nenlarged brain cavities\n\nother signs of brain disease\n\nA CT scan is a pain-free and noninvasive test that last a few minutes. Like the MRI, you will lie down on a table that slides into the CT machine. You have to lie still during the procedure and may have to hold your breath for short periods of time. You may be asked to wear a hospital gown and remove all metal objects. You may have a contrast dye injected into your arm to enhance the images. In terms of preparation, you may be asked to fast for four to six hours beforehand.\n\nPET (positron emission tomography) scan\n\nA positron emission tomography (PET) scan is an imaging test that can provide information on how the brain and its tissues function on a cellular level. It’s used to detect changes in bodily processes that can reveal abnormalities of brain function. These include changes in:\n\nglucose metabolism\n\noxygen metabolism\n\nblood flow\n\nLike the MRI and CT scan, you will need to lie down on a table that slides into the PET scan machine. About an hour prior to the PET scan, you will be injected with or asked to inhale a small amount of radioactive material, called a “tracer.” You may be asked to perform various mental tasks, such as reading or naming letters. This diagnostic tool allows the doctor to see levels of brain activity. Being required to fast for four to six hours prior to the test is not unusual. This test usually takes between 30 minutes and two hours.\n\nAccording to the Alzheimer’s Association, research studies have shown that amyloid plaque buildup can be detected with PET scan technology, even before symptoms are evident. It’s still unknown if these plaques are risk factors for AD, the result of the disease, or some combination thereof. Using PET scans as an early detection diagnostic tool is still being developed and isn’t ready for use by general practice clinicians. If you have diabetes, be sure to share that information with your doctor. Blood sugar or insulin levels may affect the PET scan results.', 'Determining whether someone has Alzheimer’s disease (AD) is not an exact science.\nAn open MRI is less visually confining than the standard MRI machine.\nAccording to the Alzheimer’s Association, research studies have shown that amyloid plaque buildup can be detected with PET scan technology, even before symptoms are evident.\nIt’s still unknown if these plaques are risk factors for AD, the result of the disease, or some combination thereof.\nBlood sugar or insulin levels may affect the PET scan results.']"
7859,http://www.dallasnews.com/lifestyles/health-and-fitness/health/20140310-blood-test-could-predict-onset-of-alzheimer-s-study-finds.ece,health,
7860,http://www.bostonglobe.com/lifestyle/health-wellness/2014/03/10/blood-test-for-alzheimer-disease-still-years-away/kNt5B9c0BJxlHu3IQnAaiN/story.html,health,"['This could be a potentially huge development given that half a million Americans are estimated to die from Alzheimer’s disease every year, according to a study published last week in the journal Neurology.\n\nHeadlines on Monday have been touting the promise of a new blood test for Alzheimer’s disease —a simple, non-invasive way to detect the condition before symptoms occur. It measures levels of 10 lipids or fats circulating in the blood, and a study of 525 healthy seniors found that it could predict within 90 percent accuracy whether they would go on to develop memory loss or other symptoms five years later, according to the study published in Nature Medicine .\n\nAdvertisement\n\nBut “potential” is the operative word here. “We are certainly getting closer to having a blood test for Alzheimer’s, which I thought was impossible five years ago,” said Dr. Robert Stern, director of clinical research of the Boston University Alzheimer’s Disease Center. “But I predict it will take another five or ten years for one to become available.”\n\nLikely, he said, the lipid measurement will just one marker assessed in a blood test to measure various markers for the disease—similar to the way doctors measure various components of cholesterol and inflammatory markers to screen for heart disease. It could, for example, be combined with another blood test developed by Australian researchers last year that also appears to predict Alzheimer’s disease by measuring different biomarkers.\n\n(These are distinct from genetic tests already available to screen for mutations that predict hereditary Alzheimer’s disease.)\n\nThe drive to develop a cheap, easy way to screen for Alzheimer’s has been getting more urgent as evidence builds to suggest that patients likely benefit most from treatments at the first subtle sign of memory loss or even years before they develop symptoms.\n\n“Drugs need to be used very early in the disease before there’s too much destruction of brain tissue,” Stern said. “By the time symptoms develop, the destruction is usually irreversible.”\n\nAdvertisement\n\nResearch suggests more than 50 percent of brain cells crucial to memory retention and cognitive processing are lost by the time a patient begins to develop personality changes and impaired memory.\n\nThree clinical trials are getting underway to test experimental drugs designed to clear or prevent the formation of amyloid plaques thought to be involved in the destruction of brain cells in Alzheimer’s disease patients. For example, researchers at Brigham and Women’s Hospital and elsewhere are enrolling 3,000 healthy volunteers ages 65 to 85 in a trial to test an amyloid-clearing drug called solanezumab.\n\n“We’re looking for older people with no symptoms or perhaps subtle memory concerns who aren’t at the stage where they would go to the doctor for an evaluation,” said study investigator Dr. Reisa Sperling, director of the Brigham’s Center for Alzheimer Research and Treatment. Potential participants in the study, called A4, will first take a cognitive test, and those who fall in the “normal” range for their age will be given a brain imaging scan using positron emission tomography (PET) to check for the presence of amyloid plaques.\n\nThose who have amyloid plaques will then be randomly assigned to take solanezumab, an antibody that targets amyloid plaque, or a placebo to see if the drug works better than a sugar pill to prevent the onset of memory loss and other cognitive symptoms.\n\nAdvertisement\n\nPET brain scans tend to be used only in the research setting since the $5,000 cost per scan isn’t covered by the federal government’s Medicare insurance plan.\n\nBoth Sperling and Stern agreed that the new experimental blood test was promising and likely a small step of many that will need to be taken before a blood test will be available for clinical use.\n\n“It’s important that this test can predict memory loss, but can it also detect amyloid formation before the development of any symptoms?” Sperling said. She and her research team plan to make blood samples and PET scans collected during the study available to outside researchers developing screening blood tests to help speed their development.\n\n“We’re in a Catch-22 at the moment,” Stern said. “In order for us to develop really good modifying treatments for Alzheimer’s, we need to identify people very early on in the course of the disease. But we still don’t have a cheap and easy way to do that.”\n\nDeborah Kotz can be reached at dkotz@globe.com. Follow her on Twitter @debkotz2.', 'Headlines on Monday have been touting the promise of a new blood test for Alzheimer’s disease —a simple, non-invasive way to detect the condition before symptoms occur.\n“We are certainly getting closer to having a blood test for Alzheimer’s, which I thought was impossible five years ago,” said Dr. Robert Stern, director of clinical research of the Boston University Alzheimer’s Disease Center.\nIt could, for example, be combined with another blood test developed by Australian researchers last year that also appears to predict Alzheimer’s disease by measuring different biomarkers.\n(These are distinct from genetic tests already available to screen for mutations that predict hereditary Alzheimer’s disease.)\nBoth Sperling and Stern agreed that the new experimental blood test was promising and likely a small step of many that will need to be taken before a blood test will be available for clinical use.']"
7861,http://www.utsandiego.com/news/2014/mar/10/alzheimers-test-blood/,health,
7862,http://www.13wham.com/news/features/top-stories/stories/u-rs-role-predicting-alzheimers-10175.shtml,health,
7863,http://www.wwmt.com/news/features/health/stories/researchers-blood-test-may-able-predict-alzheimers-605.shtml,health,
7864,http://www.wearecentralpa.com/story/d/story/new-alzheimers-test/37044/RUyX4FrsyEKQuNAoyG3E3A,health,
7865,http://www.usnews.com/news/articles/2014/03/10/new-blood-test-predicts-risk-of-alzheimers-disease,health,"['Seniors now may be able to assess their risk for Alzheimer’s disease with a simple blood test, thanks to new research from Georgetown University and the University of Rochester.\n\n“Our novel blood test offers the potential to identify people at risk for progressive cognitive decline and can change how patients, their families and treating physicians plan for and manage the disorder,” said Dr. Howard Federoff, a study author and executive vice president of health sciences at Georgetown University Medical Center, in an article on the medical center\'s website.\n\nThe new test can determine with 90 percent accuracy whether an older adult might develop Alzheimer’s disease within approximately three years.\n\nOne of the most common ways for doctors to identify patients with Alzheimer’s disease is to scan their brains. Images from these scans are used to help doctors locate plaques and tangles characteristic of the disease. A second method involves extracting fluid from the spinal cord and analyzing levels of certain proteins, Science Magazine reports.\n\nThis new blood test is significant because it has the potential to be more accessible for patients – less expensive than brain scans and less painful than extracting fluid from the spine.\n\nEarly discovery of the disease is critical said Federoff in a video interview posted on the Georgetown University Medical Center\'s website.\n\n""There have been many efforts to develop drugs that were thought to modify the history of Alzheimer’s disease and sadly all of them have failed,"" he said. One reason that these drugs were ineffective could be that they were tested in patients who were already too sick to be helped, he added.\n\nFor this study, researchers observed 525 ""otherwise healthy"" adults who were more than 70-years-old during a 5-year period. By examining blood samples and measuring the amount of 10 specific fats in their blood over time, researchers could discern whether an individual was at risk of “amnestic mild cognitive impairment,” or Alzheimer’s disease, or whether they remained healthy.\n\nBy the study’s completion, they discovered 74 adults who showed signs of Alzheimer’s or amnestic mild cognitive impairment (aMCI), believed to be the earliest stage of Alzheimer’s disease. About 46 of the 74 individuals began the study with either Alzheimer’s disease or aMCI and another 28 moved from being healthy without memory impairments to fitting the profile of Alzheimer’s or aMCI.\n\nIn the U.S. 4.5 million people have Alzheimer’s and worldwide about 35 million people suffer from the condition, according to the study. The global figures are expected to double every 20 years reaching 115 million by 2050, according to the World Health Organization.\n\nResearchers at Georgetown University worked alongside six other institutions including the University of Rochester to develop and evaluate the blood test.', 'Seniors now may be able to assess their risk for Alzheimer’s disease with a simple blood test, thanks to new research from Georgetown University and the University of Rochester.\nThe new test can determine with 90 percent accuracy whether an older adult might develop Alzheimer’s disease within approximately three years.\nOne of the most common ways for doctors to identify patients with Alzheimer’s disease is to scan their brains.\nBy the study’s completion, they discovered 74 adults who showed signs of Alzheimer’s or amnestic mild cognitive impairment (aMCI), believed to be the earliest stage of Alzheimer’s disease.\nResearchers at Georgetown University worked alongside six other institutions including the University of Rochester to develop and evaluate the blood test.']"
7866,http://www.timeslive.co.za/thetimes/2014/03/11/test-gives-doctors-time-to-predict-alzheimer-s,health,"['Our apologies. You’ve searched for something we cannot find.\n\nSome older articles might not yet have been migrated to this version of our website.\n\nIf it’s urgent, please contact us at feedback@timeslive.co.za and we will try to find it for you.', 'Our apologies.\nYou’ve searched for something we cannot find.\nSome older articles might not yet have been migrated to this version of our website.\nIf it’s urgent, please contact us at feedback@timeslive.co.za and we will try to find it for you.']"
7867,http://www.wjla.com/articles/2014/03/alzheimer-s-blood-test-in-the-works-100994.html,health,
7868,http://www.tempo.com.ph/2014/03/blood-test-can-predict-alzheimers/,health,
7869,http://investorplace.com/2014/03/alzheimers-blood-test/,health,"['A new Alzheimer’s blood test may be able to accurately predict who will develop the disease.\n\nThe researchers that developed the Alzheimer’s blood test have been able to predict who will develop the disease with 90% accuracy. The first test for the new blood test were conducted on a group of healthy people over age 70. The blood test works by looking for low lipid levels in people, reports CNN.\n\nThe researchers behind the study are wanting to give their Alzheimer’s blood test on a group of individuals in their 40s and 50s. If the test can accurately predict Alzhiemer’s in this age group, then it could open the way for early treatments to the disease, CNN notes.\n\n“Will those disease-modifying therapies show promise if you use them in patients at risk for the disease, before the horse is out of the barn, when they are clinically unaffected?” Dr. Howard Federoff, author of the study, asked WebMD. “Can you delay or perhaps even completely stop the progression to manifestation? I think this opens up a whole new horizon for this type of clinical research.”\n\nMore Health News', 'A new Alzheimer’s blood test may be able to accurately predict who will develop the disease.\nThe researchers that developed the Alzheimer’s blood test have been able to predict who will develop the disease with 90% accuracy.\nThe first test for the new blood test were conducted on a group of healthy people over age 70.\nThe blood test works by looking for low lipid levels in people, reports CNN.\nThe researchers behind the study are wanting to give their Alzheimer’s blood test on a group of individuals in their 40s and 50s.']"
7870,http://seniorhousingnews.com/2014/03/10/new-alzheimers-blood-test-would-drive-future-of-senior-care/,health,"['A new blood test is reported to be able to identify people in their 70s who are likely to develop Alzheimer’s disease in the near future—with greater than 90% accuracy.\n\nThe experimental test was reported on by Scientists this weekend in medical publication Nature Medicine, with NPR delving into its implications as well as the ethical questions it raises.\n\nWhile detecting and predicting Alzheimer’s is not a new effort, contrary to more invasive, painful and expensive tests of the past, this one merely requires a blood analysis.\n\nAdvertisement\n\nThe test has been tried among people in their 70s to determine which people are likely to develop Alzheimer’s in the next two to three years. The implications are a game changer, depending on whether researchers can slow or stop the disease, Dr. Howard Federoff, professor of neurology at Georgetown University who worked on the development of the test told NPR.\n\nKnowing whether a person will develop Alzheimer’s can have a major impact on planning for the future, but also raises some ethical questions, Dr. Jason Karlawish, professor of medicine, medical ethics and health policy at the University of Pennsylvania told NPR.\n\n“Knowing their risk of developing cognitive impairment is very relevant to making plans around retirement and where they live,” he said. “So there is certainly a role for knowing that information.”\n\nHowever, that knowing can also lead to questions of identity and stigma, Dr. Karlawish told NPR. “”How will other people interact with you if they learn that you have this information?” he said. “And how will you think about your own brain and your sort of sense of self?”\n\nListen to the NPR segment.\n\nWritten by Elizabeth Ecker', 'A new blood test is reported to be able to identify people in their 70s who are likely to develop Alzheimer’s disease in the near future—with greater than 90% accuracy.\nThe experimental test was reported on by Scientists this weekend in medical publication Nature Medicine, with NPR delving into its implications as well as the ethical questions it raises.\nWhile detecting and predicting Alzheimer’s is not a new effort, contrary to more invasive, painful and expensive tests of the past, this one merely requires a blood analysis.\nAdvertisementThe test has been tried among people in their 70s to determine which people are likely to develop Alzheimer’s in the next two to three years.\n“So there is certainly a role for knowing that information.”However, that knowing can also lead to questions of identity and stigma, Dr. Karlawish told NPR.']"
7871,http://www.wset.com/story/24933368/researchers-develop-test-that-could-predict-alzheimers-disease,health,
7872,http://wallstcheatsheet.com/life/health/can-alzheimers-be-predicted-by-a-simple-blood-test.html/\?a=viewall,health,
7873,http://www.wsiltv.com/news/to-your-health/Researchers-Say-Blood-Test-Predicts-Alzheimers-249318461.html,health,
7874,http://newsok.com/blood-test-can-spot-alzheimers-years-early/article/3941779,health,"[""Photo via BBC News\n\nA blood test can accurately predict the onset of Alzheimer's disease, according to BBC News.They showed that testing levels of 10 fats in the blood could predict - with 90% accuracy - the risk of the disease coming on in the next three years.Their findings, published in Nature Medicine, will now be tested in larger clinical trials, BBC News reports.H/T: Newser"", ""Photo via BBC NewsA blood test can accurately predict the onset of Alzheimer's disease, according to BBC News.They showed that testing levels of 10 fats in the blood could predict - with 90% accuracy - the risk of the disease coming on in the next three years.Their findings, published in Nature Medicine, will now be tested in larger clinical trials, BBC News reports.H/T: Newser""]"
